steps,learning_rates_per_step
469,0.0001559185498614379
470,0.00015512974135339802
471,0.0001543407907939481
472,0.00015355172003049357
473,0.0001527625509137687
474,0.00015197330529723112
475,0.000151184005036457
476,0.00015039467198853565
477,0.00014960532801146435
478,0.000148815994963543
479,0.00014802669470276888
480,0.0001472374490862313
481,0.00014644827996950643
482,0.0001456592092060519
483,0.000144870258646602
484,0.0001440814501385621
485,0.00014329280552540408
486,0.00014250434664606133
487,0.00014171609533432378
488,0.00014092807341823359
489,0.0001401403027194805
490,0.0001393528050527976
491,0.00013856560222535734
492,0.0001377787160361674
493,0.0001369921682754674
494,0.00013620598072412504
495,0.0001354201751530335
496,0.000134634773322508
497,0.00013384979698168362
498,0.0001330652678679129
499,0.0001322812077061638
500,0.00013149763820841825
501,0.00013071458107307094
502,0.00012993205798432814
503,0.00012915009061160765
504,0.0001283687006089383
505,0.00012758790961436083
506,0.0001268077392493283
507,0.0001260282111181073
508,0.0001252493468071801
509,0.0001244711678846465
510,0.0001236936958996267
511,0.0001229169523816647
512,0.00012214095884013177
513,0.00012136573676363133
514,0.00012059130761940328
515,0.00011981769285273014
516,0.00011904491388634273
517,0.00011827299211982714
518,0.00011750194892903222
519,0.00011673180566547732
520,0.00011596258365576144
521,0.00011519430420097253
522,0.00011442698857609726
523,0.00011366065802943254
524,0.00011289533378199645
525,0.00011213103702694108
526,0.00011136778892896552
527,0.00011060561062372953
528,0.00010984452321726872
529,0.00010908454778540952
530,0.00010832570537318617
531,0.00010756801699425751
532,0.00010681150363032503
533,0.00010605618623055236
534,0.00010530208571098447
535,0.00010454922295396907
536,0.00010379761880757804
537,0.00010304729408503001
538,0.00010229826956411426
539,0.00010155056598661527
540,0.00010080420405773821
541,0.00010005920444553586
542,9.931558778033578e-05
543,9.85733746541697e-05
544,9.783258562020263e-05
545,9.709324119216422e-05
546,9.635536184378037e-05
547,9.561896800820633e-05
548,9.488408007746114e-05
549,9.415071840186248e-05
550,9.341890328946358e-05
551,9.268865500549062e-05
552,9.195999377178152e-05
553,9.123293976622602e-05
554,9.050751312220708e-05
555,8.978373392804306e-05
556,8.906162222643167e-05
557,8.834119801389474e-05
558,8.762248124022482e-05
559,8.690549180793239e-05
560,8.619024957169477e-05
561,8.547677433780662e-05
562,8.476508586363106e-05
563,8.405520385705281e-05
564,8.334714797593253e-05
565,8.264093782756195e-05
566,8.193659296812168e-05
567,8.123413290213888e-05
568,8.053357708194783e-05
569,7.983494490715071e-05
570,7.913825572408087e-05
571,7.844352882526661e-05
572,7.775078344889727e-05
573,7.706003877829051e-05
574,7.637131394136096e-05
575,7.568462801009041e-05
576,7.500000000000002e-05
577,7.431744886962338e-05
578,7.363699351998182e-05
579,7.295865279406087e-05
580,7.228244547628837e-05
581,7.160839029201451e-05
582,7.093650590699307e-05
583,7.02668109268648e-05
584,6.959932389664187e-05
585,6.893406330019458e-05
586,6.827104755973947e-05
587,6.761029503532902e-05
588,6.695182402434346e-05
589,6.629565276098398e-05
590,6.564179941576761e-05
591,6.499028209502444e-05
592,6.434111884039579e-05
593,6.369432762833493e-05
594,6.304992636960928e-05
595,6.240793290880404e-05
596,6.176836502382861e-05
597,6.113124042542375e-05
598,6.049657675667161e-05
599,5.986439159250681e-05
600,5.923470243922984e-05
601,5.860752673402253e-05
602,5.798288184446477e-05
603,5.736078506805394e-05
604,5.6741253631725734e-05
605,5.612430469137703e-05
606,5.5509955331391116e-05
607,5.4898222564164196e-05
608,5.4289123329634626e-05
609,5.3682674494813746e-05
610,5.307889285331851e-05
611,5.2477795124906955e-05
612,5.187939795501473e-05
613,5.128371791429436e-05
614,5.06907714981565e-05
615,5.010057512631283e-05
616,4.951314514232175e-05
617,4.892849781313539e-05
618,4.834664932864949e-05
619,4.776761580125493e-05
620,4.7191413265391495e-05
621,4.6618057677104005e-05
622,4.6047564913600234e-05
623,4.547995077281154e-05
624,4.4915230972955225e-05
625,4.435342115209916e-05
626,4.3794536867729005e-05
627,4.323859359631717e-05
628,4.2685606732894316e-05
629,4.213559159062316e-05
630,4.158856340037417e-05
631,4.1044537310304135e-05
632,4.050352838543627e-05
633,3.996555160724346e-05
634,3.943062187323316e-05
635,3.889875399653482e-05
636,3.8369962705489855e-05
637,3.7844262643243626e-05
638,3.7321668367340094e-05
639,3.6802194349318625e-05
640,3.628585497431319e-05
641,3.5772664540654055e-05
642,3.526263725947198e-05
643,3.47557872543044e-05
644,3.4252128560704634e-05
645,3.375167512585294e-05
646,3.325444080817054e-05
647,3.276043937693557e-05
648,3.2269684511902095e-05
649,3.178218980292116e-05
650,3.129796874956428e-05
651,3.0817034760749976e-05
652,3.03394011543721e-05
653,2.986508115693133e-05
654,2.9394087903168794e-05
655,2.8926434435702213e-05
656,2.8462133704664947e-05
657,2.8001198567347184e-05
658,2.7543641787840137e-05
659,2.708947603668241e-05
660,2.6638713890509056e-05
661,2.6191367831703597e-05
662,2.5747450248052e-05
663,2.530697343239997e-05
664,2.486994958231238e-05
665,2.44363907997354e-05
666,2.4006309090661642e-05
667,2.3579716364797406e-05
668,2.3156624435233108e-05
669,2.273704501811599e-05
670,2.2320989732325816e-05
671,2.1908470099153026e-05
672,2.149949754197967e-05
673,2.1094083385963202e-05
674,2.069223885772283e-05
675,2.029397508502845e-05
676,1.989930309649282e-05
677,1.9508233821265816e-05
678,1.912077808873207e-05
679,1.873694662821096e-05
680,1.8356750068659383e-05
681,1.798019893837772e-05
682,1.760730366471796e-05
683,1.723807457379519e-05
684,1.687252189020154e-05
685,1.6510655736722967e-05
686,1.6152486134059224e-05
687,1.5798023000545963e-05
688,1.5447276151880473e-05
689,1.5100255300849628e-05
690,1.4756970057060907e-05
691,1.4417429926676482e-05
692,1.408164431214977e-05
693,1.3749622511965202e-05
694,1.3421373720380669e-05
695,1.3096907027172899e-05
696,1.2776231417385835e-05
697,1.245935577108168e-05
698,1.214628886309516e-05
699,1.1837039362790419e-05
700,1.1531615833820906e-05
701,1.123002673389241e-05
702,1.0932280414528755e-05
703,1.0638385120840414e-05
704,1.0348348991296424e-05
705,1.0062180057498797e-05
706,9.779886243960233e-06
707,9.50147536788473e-06
708,9.226955138950886e-06
709,8.956333159098677e-06
710,8.689616922318716e-06
711,8.42681381444496e-06
712,8.167931112949955e-06
713,7.912975986743414e-06
714,7.661955495973804e-06
715,7.41487659183258e-06
716,7.1717461163619595e-06
717,6.932570802265353e-06
718,6.697357272720782e-06
719,6.466112041197746e-06
720,6.23884151127661e-06
721,6.015551976471433e-06
722,5.796249620055643e-06
723,5.580940514890736e-06
724,5.369630623258248e-06
725,5.1623257966945e-06
726,4.959031775828714e-06
727,4.759754190223925e-06
728,4.564498558221114e-06
729,4.37327028678644e-06
730,4.186074671361456e-06
731,4.002916895716524e-06
732,3.8238020318072495e-06
733,3.6487350396339597e-06
734,3.4777207671044805e-06
735,3.310763949899742e-06
736,3.147869211342818e-06
737,2.9890410622707305e-06
738,2.834283900909612e-06
739,2.683602012752939e-06
740,2.5369995704427936e-06
741,2.394480633654339e-06
742,2.256049148983441e-06
743,2.1217089498373087e-06
744,1.991463756328426e-06
745,1.8653171751714379e-06
746,1.7432726995833756e-06
747,1.625333709186838e-06
748,1.5115034699164308e-06
749,1.4017851339283736e-06
750,1.2961817395131191e-06
751,1.19469621101132e-06
752,1.0973313587327948e-06
753,1.0040898788786889e-06
754,9.149743534668353e-07
755,8.299872502602612e-07
756,7.491309226988262e-07
757,6.724076098341247e-07
758,5.998194362673348e-07
759,5.313684120905493e-07
760,4.6705643283102003e-07
761,4.068852793986832e-07
762,3.508566180368322e-07
763,2.9897200027598767e-07
764,2.5123286289099873e-07
765,2.0764052786109153e-07
766,1.6819620233346488e-07
767,1.329009785896673e-07
768,1.0175583401552112e-07
769,7.476163107392741e-08
770,5.191911728106846e-08
771,3.322892518564102e-08
772,1.8691572351403618e-08
773,8.307461342788036e-09
774,2.076879713791557e-09
775,0.0
