steps,learning_rates_per_step
7223,0.00023567402810109467
7224,0.00023564161532302254
7225,0.00023560919661105698
7226,0.00023557677196744408
7227,0.00023554434139443065
7228,0.00023551190489426349
7229,0.00023547946246919017
7230,0.00023544701412145854
7231,0.0002354145598533169
7232,0.00023538209966701384
7233,0.0002353496335647985
7234,0.00023531716154892034
7235,0.00023528468362162932
7236,0.00023525219978517574
7237,0.00023521971004181026
7238,0.00023518721439378404
7239,0.0002351547128433487
7240,0.00023512220539275607
7241,0.00023508969204425864
7242,0.00023505717280010904
7243,0.00023502464766256056
7244,0.0002349921166338667
7245,0.00023495957971628151
7246,0.00023492703691205944
7247,0.00023489448822345519
7248,0.00023486193365272404
7249,0.00023482937320212156
7250,0.0002347968068739039
7251,0.00023476423467032732
7252,0.00023473165659364882
7253,0.00023469907264612563
7254,0.00023466648283001538
7255,0.00023463388714757606
7256,0.00023460128560106631
7257,0.00023456867819274488
7258,0.00023453606492487112
7259,0.00023450344579970466
7260,0.0002344708208195057
7261,0.00023443818998653462
7262,0.0002344055533030524
7263,0.00023437291077132037
7264,0.0002343402623936002
7265,0.00023430760817215403
7266,0.00023427494810924443
7267,0.0002342422822071343
7268,0.00023420961046808698
7269,0.00023417693289436617
7270,0.0002341442494882361
7271,0.00023411156025196126
7272,0.00023407886518780666
7273,0.0002340461642980376
7274,0.00023401345758491986
7275,0.00023398074505071964
7276,0.0002339480266977035
7277,0.00023391530252813835
7278,0.00023388257254429163
7279,0.0002338498367484311
7280,0.00023381709514282495
7281,0.00023378434772974177
7282,0.00023375159451145055
7283,0.00023371883549022066
7284,0.00023368607066832185
7285,0.0002336533000480244
7286,0.00023362052363159883
7287,0.0002335877414213162
7288,0.00023355495341944785
7289,0.00023352215962826563
7290,0.00023348936005004167
7291,0.00023345655468704865
7292,0.00023342374354155953
7293,0.00023339092661584773
7294,0.00023335810391218704
7295,0.00023332527543285162
7296,0.00023329244118011616
7297,0.00023325960115625565
7298,0.0002332267553635454
7299,0.0002331939038042613
7300,0.00023316104648067953
7301,0.00023312818339507667
7302,0.00023309531454972977
7303,0.0002330624399469162
7304,0.00023302955958891375
7305,0.00023299667347800065
7306,0.00023296378161645544
7307,0.0002329308840065572
7308,0.00023289798065058523
7309,0.00023286507155081935
7310,0.0002328321567095398
7311,0.00023279923612902712
7312,0.00023276630981156234
7313,0.00023273337775942676
7314,0.00023270043997490223
7315,0.0002326674964602709
7316,0.00023263454721781537
7317,0.00023260159224981853
7318,0.00023256863155856388
7319,0.00023253566514633506
7320,0.0002325026930154163
7321,0.00023246971516809216
7322,0.00023243673160664753
7323,0.0002324037423333678
7324,0.00023237074735053877
7325,0.0002323377466604464
7326,0.00023230474026537747
7327,0.00023227172816761872
7328,0.0002322387103694576
7329,0.0002322056868731817
7330,0.0002321726576810793
7331,0.00023213962279543875
7332,0.00023210658221854908
7333,0.0002320735359526995
7334,0.00023204048400017973
7335,0.00023200742636327986
7336,0.0002319743630442904
7337,0.00023194129404550222
7338,0.00023190821936920655
7339,0.00023187513901769502
7340,0.0002318420529932598
7341,0.00023180896129819324
7342,0.00023177586393478822
7343,0.00023174276090533798
7344,0.0002317096522121361
7345,0.00023167653785747668
7346,0.00023164341784365404
7347,0.00023161029217296308
7348,0.00023157716084769886
7349,0.00023154402387015713
7350,0.00023151088124263373
7351,0.00023147773296742512
7352,0.00023144457904682804
7353,0.00023141141948313957
7354,0.0002313782542786574
7355,0.0002313450834356793
7356,0.00023131190695650368
7357,0.00023127872484342927
7358,0.00023124553709875516
7359,0.00023121234372478085
7360,0.00023117914472380616
7361,0.00023114594009813149
7362,0.00023111272985005738
7363,0.00023107951398188497
7364,0.00023104629249591564
7365,0.0002310130653944513
7366,0.0002309798326797941
7367,0.00023094659435424672
7368,0.00023091335042011208
7369,0.00023088010087969366
7370,0.00023084684573529518
7371,0.0002308135849892208
7372,0.00023078031864377509
7373,0.00023074704670126298
7374,0.00023071376916398986
7375,0.00023068048603426132
7376,0.0002306471973143836
7377,0.00023061390300666316
7378,0.00023058060311340682
7379,0.00023054729763692186
7380,0.000230513986579516
7381,0.00023048066994349725
7382,0.000230447347731174
7383,0.0002304140199448551
7384,0.00023038068658684968
7385,0.00023034734765946743
7386,0.00023031400316501826
7387,0.00023028065310581254
7388,0.00023024729748416102
7389,0.0002302139363023748
7390,0.00023018056956276535
7391,0.00023014719726764467
7392,0.00023011381941932503
7393,0.00023008043602011906
7394,0.00023004704707233983
7395,0.00023001365257830075
7396,0.0002299802525403157
7397,0.00022994684696069878
7398,0.00022991343584176466
7399,0.0002298800191858283
7400,0.00022984659699520506
7401,0.00022981316927221066
7402,0.00022977973601916122
7403,0.00022974629723837328
7404,0.00022971285293216373
7405,0.0002296794031028498
7406,0.0002296459477527492
7407,0.0002296124868841799
7408,0.00022957902049946033
7409,0.0002295455486009094
7410,0.00022951207119084618
7411,0.00022947858827159024
7412,0.0002294450998454616
7413,0.0002294116059147805
7414,0.00022937810648186773
7415,0.00022934460154904433
7416,0.00022931109111863182
7417,0.00022927757519295203
7418,0.00022924405377432714
7419,0.00022921052686507987
7420,0.0002291769944675331
7421,0.00022914345658401033
7422,0.0002291099132168352
7423,0.000229076364368332
7424,0.00022904281004082502
7425,0.00022900925023663937
7426,0.00022897568495810022
7427,0.00022894211420753318
7428,0.0002289085379872644
7429,0.0002288749562996202
7430,0.00022884136914692746
7431,0.00022880777653151325
7432,0.0002287741784557052
7433,0.00022874057492183118
7434,0.00022870696593221953
7435,0.00022867335148919895
7436,0.0002286397315950984
7437,0.0002286061062522474
7438,0.00022857247546297581
7439,0.0002285388392296137
7440,0.0002285051975544918
7441,0.0002284715504399409
7442,0.0002284378978882924
7443,0.000228404239901878
7444,0.00022837057648302978
7445,0.00022833690763408013
7446,0.000228303233357362
7447,0.00022826955365520853
7448,0.00022823586852995328
7449,0.00022820217798393024
7450,0.00022816848201947376
7451,0.00022813478063891848
7452,0.00022810107384459955
7453,0.00022806736163885242
7454,0.00022803364402401285
7455,0.00022799992100241718
7456,0.00022796619257640192
7457,0.00022793245874830402
7458,0.00022789871952046082
7459,0.00022786497489521006
7460,0.0002278312248748898
7461,0.00022779746946183842
7462,0.0002277637086583949
7463,0.0002277299424668983
7464,0.0002276961708896883
7465,0.00022766239392910478
7466,0.00022762861158748807
7467,0.0002275948238671789
7468,0.0002275610307705183
7469,0.0002275272322998477
7470,0.00022749342845750897
7471,0.00022745961924584428
7472,0.00022742580466719611
7473,0.00022739198472390747
7474,0.00022735815941832166
7475,0.0002273243287527823
7476,0.00022729049272963344
7477,0.00022725665135121952
7478,0.00022722280461988533
7479,0.00022718895253797598
7480,0.00022715509510783704
7481,0.00022712123233181437
7482,0.0002270873642122543
7483,0.00022705349075150338
7484,0.00022701961195190865
7485,0.00022698572781581757
7486,0.00022695183834557778
7487,0.00022691794354353745
7488,0.00022688404341204501
7489,0.0002268501379534494
7490,0.00022681622717009978
7491,0.00022678231106434577
7492,0.00022674838963853734
7493,0.00022671446289502476
7494,0.0002266805308361588
7495,0.0002266465934642905
7496,0.00022661265078177128
7497,0.00022657870279095302
7498,0.00022654474949418781
7499,0.0002265107908938282
7500,0.00022647682699222712
7501,0.0002264428577917378
7502,0.00022640888329471397
7503,0.00022637490350350956
7504,0.00022634091842047897
7505,0.00022630692804797694
7506,0.00022627293238835857
7507,0.00022623893144397934
7508,0.00022620492521719507
7509,0.00022617091371036202
7510,0.00022613689692583673
7511,0.00022610287486597613
7512,0.0002260688475331375
7513,0.0002260348149296786
7514,0.00022600077705795739
7515,0.00022596673392033227
7516,0.00022593268551916206
7517,0.00022589863185680577
7518,0.00022586457293562303
7519,0.0002258305087579736
7520,0.00022579643932621774
7521,0.00022576236464271604
7522,0.00022572828470982946
7523,0.00022569419952991928
7524,0.00022566010910534718
7525,0.00022562601343847528
7526,0.00022559191253166587
7527,0.00022555780638728177
7528,0.00022552369500768616
7529,0.00022548957839524234
7530,0.00022545545655231446
7531,0.00022542132948126647
7532,0.00022538719718446308
7533,0.0002253530596642692
7534,0.00022531891692305014
7535,0.00022528476896317164
7536,0.0002252506157869996
7537,0.00022521645739690047
7538,0.00022518229379524097
7539,0.0002251481249843883
7540,0.00022511395096670982
7541,0.0002250797717445734
7542,0.00022504558732034727
7543,0.00022501139769639993
7544,0.0002249772028751003
7545,0.00022494300285881772
7546,0.00022490879764992176
7547,0.0002248745872507824
7548,0.00022484037166377001
7549,0.00022480615089125536
7550,0.00022477192493560946
7551,0.00022473769379920374
7552,0.00022470345748441
7553,0.00022466921599360046
7554,0.0002246349693291475
7555,0.00022460071749342406
7556,0.00022456646048880336
7557,0.00022453219831765898
7558,0.0002244979309823648
7559,0.00022446365848529523
7560,0.00022442938082882486
7561,0.0002243950980153287
7562,0.0002243608100471821
7563,0.0002243265169267609
7564,0.00022429221865644106
7565,0.00022425791523859905
7566,0.0002242236066756117
7567,0.00022418929296985613
7568,0.00022415497412370993
7569,0.00022412065013955083
7570,0.00022408632101975719
7571,0.0002240519867667075
7572,0.00022401764738278068
7573,0.0002239833028703561
7574,0.0002239489532318134
7575,0.00022391459846953253
7576,0.00022388023858589386
7577,0.00022384587358327806
7578,0.0002238115034640663
7579,0.00022377712823063993
7580,0.00022374274788538071
7581,0.00022370836243067082
7582,0.0002236739718688927
7583,0.0002236395762024292
7584,0.00022360517543366348
7585,0.00022357076956497918
7586,0.00022353635859876007
7587,0.00022350194253739048
7588,0.000223467521383255
7589,0.00022343309513873856
7590,0.00022339866380622652
7591,0.00022336422738810448
7592,0.0002233297858867585
7593,0.0002232953393045749
7594,0.00022326088764394045
7595,0.00022322643090724216
7596,0.00022319196909686753
7597,0.0002231575022152043
7598,0.0002231230302646405
7599,0.00022308855324756473
7600,0.00022305407116636575
7601,0.0002230195840234328
7602,0.00022298509182115537
7603,0.00022295059456192335
7604,0.00022291609224812692
7605,0.0002228815848821567
7606,0.00022284707246640362
7607,0.00022281255500325895
7608,0.00022277803249511432
7609,0.00022274350494436173
7610,0.00022270897235339345
7611,0.00022267443472460223
7612,0.000222639892060381
7613,0.0002226053443631233
7614,0.00022257079163522266
7615,0.00022253623387907327
7616,0.00022250167109706952
7617,0.0002224671032916062
7618,0.0002224325304650784
7619,0.0002223979526198816
7620,0.00022236336975841158
7621,0.00022232878188306455
7622,0.00022229418899623698
7623,0.00022225959110032568
7624,0.00022222498819772797
7625,0.00022219038029084134
7626,0.00022215576738206369
7627,0.00022212114947379324
7628,0.00022208652656842856
7629,0.00022205189866836864
7630,0.00022201726577601274
7631,0.00022198262789376052
7632,0.00022194798502401188
7633,0.0002219133371691672
7634,0.0002218786843316271
7635,0.00022184402651379258
7636,0.00022180936371806508
7637,0.00022177469594684618
7638,0.00022174002320253804
7639,0.00022170534548754292
7640,0.0002216706628042637
7641,0.00022163597515510332
7642,0.0002216012825424653
7643,0.0002215665849687533
7644,0.00022153188243637155
7645,0.0002214971749477244
7646,0.00022146246250521673
7647,0.00022142774511125365
7648,0.0002213930227682406
7649,0.00022135829547858345
7650,0.0002213235632446883
7651,0.0002212888260689617
7652,0.00022125408395381058
7653,0.00022121933690164204
7654,0.00022118458491486364
7655,0.00022114982799588325
7656,0.00022111506614710914
7657,0.0002210802993709498
7658,0.00022104552766981416
7659,0.00022101075104611148
7660,0.00022097596950225134
7661,0.00022094118304064365
7662,0.00022090639166369867
7663,0.00022087159537382704
7664,0.00022083679417343974
7665,0.00022080198806494794
7666,0.00022076717705076337
7667,0.000220732361133298
7668,0.00022069754031496408
7669,0.00022066271459817428
7670,0.00022062788398534156
7671,0.00022059304847887932
7672,0.00022055820808120118
7673,0.00022052336279472116
7674,0.00022048851262185357
7675,0.00022045365756501309
7676,0.00022041879762661477
7677,0.00022038393280907396
7678,0.00022034906311480632
7679,0.000220314188546228
7680,0.00022027930910575522
7681,0.0002202444247958048
7682,0.00022020953561879372
7683,0.00022017464157713943
7684,0.00022013974267325953
7685,0.00022010483890957223
7686,0.00022006993028849582
7687,0.0002200350168124491
7688,0.00022000009848385107
7689,0.0002199651753051211
7690,0.00021993024727867908
7691,0.000219895314406945
7692,0.00021986037669233927
7693,0.00021982543413728262
7694,0.00021979048674419615
7695,0.00021975553451550125
7696,0.0002197205774536198
7697,0.0002196856155609737
7698,0.00021965064883998548
7699,0.00021961567729307787
7700,0.00021958070092267402
7701,0.00021954571973119722
7702,0.00021951073372107136
7703,0.00021947574289472047
7704,0.000219440747254569
7705,0.0002194057468030417
7706,0.00021937074154256372
7707,0.00021933573147556035
7708,0.0002193007166044575
7709,0.00021926569693168118
7710,0.00021923067245965784
7711,0.00021919564319081419
7712,0.00021916060912757743
7713,0.00021912557027237484
7714,0.0002190905266276343
7715,0.00021905547819578384
7716,0.00021902042497925185
7717,0.00021898536698046716
7718,0.00021895030420185878
7719,0.00021891523664585612
7720,0.00021888016431488902
7721,0.00021884508721138743
7722,0.00021881000533778184
7723,0.00021877491869650294
7724,0.00021873982728998182
7725,0.00021870473112064982
7726,0.00021866963019093874
7727,0.00021863452450328065
7728,0.0002185994140601078
7729,0.00021856429886385308
7730,0.00021852917891694942
7731,0.00021849405422183024
7732,0.00021845892478092923
7733,0.0002184237905966804
7734,0.00021838865167151815
7735,0.00021835350800787713
7736,0.0002183183596081924
7737,0.00021828320647489924
7738,0.0002182480486104334
7739,0.00021821288601723082
7740,0.00021817771869772783
7741,0.00021814254665436113
7742,0.00021810736988956767
7743,0.0002180721884057848
7744,0.0002180370022054501
7745,0.00021800181129100153
7746,0.00021796661566487747
7747,0.00021793141532951645
7748,0.00021789621028735744
7749,0.00021786100054083972
7750,0.00021782578609240284
7751,0.0002177905669444868
7752,0.0002177553430995318
7753,0.00021772011455997836
7754,0.00021768488132826753
7755,0.00021764964340684033
7756,0.00021761440079813845
7757,0.00021757915350460372
7758,0.0002175439015286784
7759,0.0002175086448728049
7760,0.0002174733835394261
7761,0.00021743811753098522
7762,0.00021740284684992575
7763,0.00021736757149869144
7764,0.0002173322914797265
7765,0.00021729700679547532
7766,0.00021726171744838277
7767,0.0002172264234408939
7768,0.00021719112477545417
7769,0.00021715582145450933
7770,0.0002171205134805055
7771,0.000217085200855889
7772,0.00021704988358310664
7773,0.0002170145616646054
7774,0.00021697923510283267
7775,0.00021694390390023609
7776,0.00021690856805926378
7777,0.00021687322758236397
7778,0.0002168378824719854
7779,0.00021680253273057698
7780,0.000216767178360588
7781,0.0002167318193644681
7782,0.00021669645574466727
7783,0.00021666108750363568
7784,0.00021662571464382396
7785,0.00021659033716768295
7786,0.00021655495507766392
7787,0.0002165195683762184
7788,0.00021648417706579824
7789,0.0002164487811488556
7790,0.00021641338062784298
7791,0.00021637797550521325
7792,0.00021634256578341942
7793,0.00021630715146491507
7794,0.0002162717325521539
7795,0.00021623630904759
7796,0.0002162008809536778
7797,0.00021616544827287202
7798,0.00021613001100762768
7799,0.00021609456916040016
7800,0.00021605912273364513
7801,0.00021602367172981858
7802,0.00021598821615137682
7803,0.00021595275600077654
7804,0.00021591729128047458
7805,0.00021588182199292825
7806,0.00021584634814059516
7807,0.00021581086972593313
7808,0.0002157753867514004
7809,0.0002157398992194556
7810,0.0002157044071325574
7811,0.00021566891049316512
7812,0.0002156334093037381
7813,0.00021559790356673623
7814,0.0002155623932846195
7815,0.00021552687845984847
7816,0.00021549135909488374
7817,0.00021545583519218646
7818,0.00021542030675421794
7819,0.00021538477378343985
7820,0.00021534923628231418
7821,0.00021531369425330327
7822,0.00021527814769886977
7823,0.00021524259662147652
7824,0.00021520704102358685
7825,0.00021517148090766423
7826,0.00021513591627617262
7827,0.0002151003471315761
7828,0.0002150647734763393
7829,0.0002150291953129269
7830,0.00021499361264380412
7831,0.00021495802547143636
7832,0.00021492243379828932
7833,0.00021488683762682916
7834,0.0002148512369595222
7835,0.00021481563179883502
7836,0.00021478002214723476
7837,0.00021474440800718867
7838,0.00021470878938116436
7839,0.00021467316627162973
7840,0.00021463753868105313
7841,0.00021460190661190296
7842,0.00021456627006664815
7843,0.0002145306290477578
7844,0.0002144949835577015
7845,0.00021445933359894896
7846,0.0002144236791739703
7847,0.00021438802028523593
7848,0.00021435235693521656
7849,0.0002143166891263832
7850,0.0002142810168612072
7851,0.0002142453401421602
7852,0.00021420965897171417
7853,0.00021417397335234128
7854,0.0002141382832865142
7855,0.00021410258877670578
7856,0.0002140668898253892
7857,0.00021403118643503795
7858,0.0002139954786081258
7859,0.00021395976634712687
7860,0.0002139240496545156
7861,0.0002138883285327667
7862,0.00021385260298435518
7863,0.00021381687301175637
7864,0.00021378113861744594
7865,0.00021374539980389983
7866,0.0002137096565735943
7867,0.00021367390892900584
7868,0.00021363815687261138
7869,0.00021360240040688814
7870,0.00021356663953431347
7871,0.0002135308742573652
7872,0.0002134951045785215
7873,0.00021345933050026067
7874,0.0002134235520250614
7875,0.00021338776915540278
7876,0.000213351981893764
7877,0.00021331619024262476
7878,0.00021328039420446493
7879,0.0002132445937817648
7880,0.00021320878897700476
7881,0.00021317297979266573
7882,0.00021313716623122883
7883,0.00021310134829517543
7884,0.00021306552598698736
7885,0.00021302969930914658
7886,0.00021299386826413547
7887,0.00021295803285443666
7888,0.00021292219308253316
7889,0.0002128863489509081
7890,0.00021285050046204512
7891,0.00021281464761842804
7892,0.000212778790422541
7893,0.0002127429288768685
7894,0.00021270706298389525
7895,0.00021267119274610632
7896,0.0002126353181659871
7897,0.00021259943924602324
7898,0.0002125635559887006
7899,0.0002125276683965056
7900,0.00021249177647192472
7901,0.00021245588021744484
7902,0.0002124199796355531
7903,0.00021238407472873698
7904,0.00021234816549948427
7905,0.00021231225195028297
7906,0.00021227633408362146
7907,0.00021224041190198842
7908,0.0002122044854078728
7909,0.00021216855460376378
7910,0.00021213261949215107
7911,0.00021209668007552438
7912,0.000212060736356374
7913,0.00021202478833719023
7914,0.00021198883602046393
7915,0.0002119528794086861
7916,0.0002119169185043481
7917,0.00021188095330994155
7918,0.00021184498382795843
7919,0.00021180901006089093
7920,0.0002117730320112316
7921,0.00021173704968147325
7922,0.00021170106307410904
7923,0.00021166507219163243
7924,0.000211629077036537
7925,0.0002115930776113169
7926,0.0002115570739184663
7927,0.00021152106596048002
7928,0.00021148505373985282
7929,0.00021144903725907986
7930,0.0002114130165206567
7931,0.00021137699152707913
7932,0.0002113409622808432
7933,0.00021130492878444534
7934,0.00021126889104038213
7935,0.00021123284905115062
7936,0.000211196802819248
7937,0.00021116075234717187
7938,0.00021112469763742006
7939,0.00021108863869249075
7940,0.00021105257551488234
7941,0.00021101650810709355
7942,0.0002109804364716234
7943,0.00021094436061097125
7944,0.00021090828052763665
7945,0.0002108721962241195
7946,0.00021083610770291999
7947,0.0002108000149665387
7948,0.00021076391801747623
7949,0.0002107278168582338
7950,0.0002106917114913127
7951,0.0002106556019192146
7952,0.00021061948814444145
7953,0.00021058337016949545
7954,0.0002105472479968792
7955,0.0002105111216290954
7956,0.00021047499106864722
7957,0.0002104388563180381
7958,0.00021040271737977166
7959,0.00021036657425635183
7960,0.00021033042695028302
7961,0.0002102942754640697
7962,0.00021025811980021668
7963,0.00021022195996122918
7964,0.00021018579594961253
7965,0.00021014962776787257
7966,0.0002101134554185152
7967,0.00021007727890404672
7968,0.00021004109822697379
7969,0.00021000491338980318
7970,0.0002099687243950421
7971,0.000209932531245198
7972,0.0002098963339427786
7973,0.00020986013249029188
7974,0.00020982392689024624
7975,0.00020978771714515016
7976,0.00020975150325751259
7977,0.00020971528522984272
7978,0.00020967906306465
7979,0.00020964283676444412
7980,0.00020960660633173518
7981,0.0002095703717690334
7982,0.0002095341330788495
7983,0.0002094978902636943
7984,0.00020946164332607896
7985,0.00020942539226851501
7986,0.0002093891370935141
7987,0.00020935287780358833
7988,0.00020931661440124998
7989,0.00020928034688901169
7990,0.00020924407526938627
7991,0.000209207799544887
7992,0.0002091715197180273
7993,0.00020913523579132084
7994,0.00020909894776728168
7995,0.00020906265564842413
7996,0.0002090263594372628
7997,0.00020899005913631256
7998,0.00020895375474808852
7999,0.0002089174462751062
8000,0.00020888113371988123
8001,0.00020884481708492966
8002,0.00020880849637276784
8003,0.00020877217158591225
8004,0.00020873584272687975
8005,0.00020869950979818757
8006,0.00020866317280235304
8007,0.00020862683174189384
8008,0.000208590486619328
8009,0.00020855413743717387
8010,0.0002085177841979498
8011,0.00020848142690417474
8012,0.00020844506555836776
8013,0.00020840870016304827
8014,0.00020837233072073592
8015,0.0002083359572339507
8016,0.0002082995797052127
8017,0.00020826319813704262
8018,0.00020822681253196112
8019,0.00020819042289248933
8020,0.00020815402922114856
8021,0.00020811763152046042
8022,0.0002080812297929469
8023,0.00020804482404113007
8024,0.00020800841426753253
8025,0.00020797200047467684
8026,0.0002079355826650862
8027,0.0002078991608412838
8028,0.00020786273500579324
8029,0.0002078263051611384
8030,0.00020778987130984342
8031,0.00020775343345443264
8032,0.0002077169915974309
8033,0.00020768054574136295
8034,0.0002076440958887542
8035,0.0002076076420421301
8036,0.00020757118420401647
8037,0.00020753472237693938
8038,0.00020749825656342513
8039,0.0002074617867660004
8040,0.0002074253129871921
8041,0.00020738883522952736
8042,0.00020735235349553368
8043,0.00020731586778773877
8044,0.0002072793781086706
8045,0.0002072428844608575
8046,0.00020720638684682796
8047,0.0002071698852691109
8048,0.00020713337973023537
8049,0.00020709687023273075
8050,0.00020706035677912663
8051,0.00020702383937195305
8052,0.00020698731801374015
8053,0.00020695079270701842
8054,0.0002069142634543186
8055,0.0002068777302581717
8056,0.00020684119312110898
8057,0.00020680465204566214
8058,0.00020676810703436284
8059,0.00020673155808974335
8060,0.00020669500521433597
8061,0.0002066584484106734
8062,0.0002066218876812885
8063,0.00020658532302871452
8064,0.00020654875445548493
8065,0.0002065121819641335
8066,0.00020647560555719417
8067,0.00020643902523720132
8068,0.00020640244100668945
8069,0.0002063658528681934
8070,0.0002063292608242483
8071,0.0002062926648773895
8072,0.0002062560650301526
8073,0.00020621946128507364
8074,0.00020618285364468864
8075,0.00020614624211153418
8076,0.00020610962668814688
8077,0.00020607300737706378
8078,0.00020603638418082216
8079,0.00020599975710195953
8080,0.00020596312614301366
8081,0.00020592649130652267
8082,0.0002058898525950249
8083,0.0002058532100110589
8084,0.00020581656355716358
8085,0.00020577991323587804
8086,0.0002057432590497418
8087,0.00020570660100129436
8088,0.0002056699390930758
8089,0.0002056332733276263
8090,0.00020559660370748637
8091,0.00020555993023519667
8092,0.00020552325291329829
8093,0.00020548657174433244
8094,0.0002054498867308407
8095,0.00020541319787536496
8096,0.0002053765051804472
8097,0.0002053398086486298
8098,0.00020530310828245537
8099,0.0002052664040844668
8100,0.0002052296960572072
8101,0.00020519298420321996
8102,0.00020515626852504883
8103,0.0002051195490252377
8104,0.00020508282570633077
8105,0.0002050460985708725
8106,0.00020500936762140763
8107,0.00020497263286048119
8108,0.0002049358942906384
8109,0.0002048991519144248
8110,0.00020486240573438613
8111,0.00020482565575306855
8112,0.00020478890197301827
8113,0.00020475214439678188
8114,0.0002047153830269063
8115,0.00020467861786593856
8116,0.00020464184891642601
8117,0.00020460507618091638
8118,0.0002045682996619574
8119,0.00020453151936209737
8120,0.00020449473528388464
8121,0.00020445794742986791
8122,0.00020442115580259613
8123,0.00020438436040461848
8124,0.00020434756123848436
8125,0.0002043107583067436
8126,0.00020427395161194613
8127,0.0002042371411566422
8128,0.00020420032694338228
8129,0.0002041635089747172
8130,0.00020412668725319793
8131,0.00020408986178137577
8132,0.0002040530325618023
8133,0.00020401619959702929
8134,0.0002039793628896088
8135,0.00020394252244209317
8136,0.00020390567825703498
8137,0.00020386883033698705
8138,0.00020383197868450252
8139,0.00020379512330213475
8140,0.0002037582641924373
8141,0.00020372140135796406
8142,0.00020368453480126923
8143,0.00020364766452490713
8144,0.00020361079053143245
8145,0.00020357391282340006
8146,0.00020353703140336512
8147,0.00020350014627388313
8148,0.00020346325743750973
8149,0.00020342636489680078
8150,0.00020338946865431257
8151,0.00020335256871260152
8152,0.00020331566507422435
8153,0.00020327875774173791
8154,0.00020324184671769962
8155,0.0002032049320046667
8156,0.00020316801360519715
8157,0.00020313109152184872
8158,0.00020309416575717978
8159,0.0002030572363137488
8160,0.0002030203031941145
8161,0.0002029833664008359
8162,0.0002029464259364723
8163,0.00020290948180358315
8164,0.00020287253400472826
8165,0.00020283558254246758
8166,0.00020279862741936152
8167,0.00020276166863797044
8168,0.00020272470620085525
8169,0.00020268774011057692
8170,0.00020265077036969674
8171,0.0002026137969807763
8172,0.0002025768199463774
8173,0.00020253983926906197
8174,0.00020250285495139242
8175,0.00020246586699593133
8176,0.00020242887540524135
8177,0.0002023918801818857
8178,0.00020235488132842755
8179,0.00020231787884743055
8180,0.0002022808727414585
8181,0.00020224386301307545
8182,0.00020220684966484564
8183,0.00020216983269933378
8184,0.00020213281211910452
8185,0.000202095787926723
8186,0.00020205876012475456
8187,0.0002020217287157648
8188,0.0002019846937023194
8189,0.00020194765508698453
8190,0.00020191061287232645
8191,0.00020187356706091177
8192,0.00020183651765530726
8193,0.00020179946465808
8194,0.00020176240807179727
8195,0.0002017253478990267
8196,0.000201688284142336
8197,0.00020165121680429328
8198,0.00020161414588746682
8199,0.00020157707139442524
8200,0.00020153999332773727
8201,0.00020150291168997197
8202,0.00020146582648369866
8203,0.00020142873771148684
8204,0.00020139164537590632
8205,0.0002013545494795271
8206,0.00020131745002491958
8207,0.0002012803470146541
8208,0.00020124324045130162
8209,0.00020120613033743304
8210,0.00020116901667561966
8211,0.000201131899468433
8212,0.00020109477871844484
8213,0.00020105765442822714
8214,0.00020102052660035221
8215,0.00020098339523739247
8216,0.00020094626034192076
8217,0.0002009091219165099
8218,0.0002008719799637333
8219,0.0002008348344861643
8220,0.00020079768548637668
8221,0.0002007605329669444
8222,0.00020072337693044168
8223,0.0002006862173794429
8224,0.0002006490543165228
8225,0.00020061188774425631
8226,0.00020057471766521862
8227,0.00020053754408198512
8228,0.00020050036699713157
8229,0.00020046318641323373
8230,0.00020042600233286786
8231,0.00020038881475861032
8232,0.00020035162369303773
8233,0.00020031442913872696
8234,0.00020027723109825518
8235,0.00020024002957419966
8236,0.00020020282456913809
8237,0.00020016561608564824
8238,0.00020012840412630826
8239,0.00020009118869369647
8240,0.0002000539697903914
8241,0.0002000167474189718
8242,0.00019997952158201684
8243,0.00019994229228210574
8244,0.00019990505952181798
8245,0.00019986782330373343
8246,0.00019983058363043198
8247,0.000199793340504494
8248,0.00019975609392849981
8249,0.0001997188439050303
8250,0.00019968159043666628
8251,0.0001996443335259891
8252,0.0001996070731755801
8253,0.000199569809388021
8254,0.00019953254216589365
8255,0.0001994952715117803
8256,0.00019945799742826322
8257,0.0001994207199179252
8258,0.00019938343898334894
8259,0.00019934615462711765
8260,0.00019930886685181462
8261,0.00019927157566002347
8262,0.00019923428105432793
8263,0.00019919698303731215
8264,0.00019915968161156035
8265,0.0001991223767796571
8266,0.00019908506854418706
8267,0.00019904775690773538
8268,0.0001990104418728872
8269,0.00019897312344222795
8270,0.0001989358016183434
8271,0.00019889847640381945
8272,0.00019886114780124232
8273,0.00019882381581319832
8274,0.00019878648044227418
8275,0.00019874914169105672
8276,0.00019871179956213304
8277,0.00019867445405809058
8278,0.00019863710518151683
8279,0.00019859975293499957
8280,0.00019856239732112698
8281,0.00019852503834248719
8282,0.0001984876760016688
8283,0.00019845031030126046
8284,0.00019841294124385128
8285,0.00019837556883203037
8286,0.00019833819306838723
8287,0.00019830081395551144
8288,0.000198263431495993
8289,0.00019822604569242198
8290,0.00019818865654738885
8291,0.00019815126406348409
8292,0.00019811386824329863
8293,0.00019807646908942347
8294,0.00019803906660444993
8295,0.0001980016607909695
8296,0.000197964251651574
8297,0.00019792683918885536
8298,0.00019788942340540584
8299,0.00019785200430381782
8300,0.000197814581886684
